person_id,id,name,character,role
5666,tm18813,Kathleen Freeman,Old Indian woman,ACTOR
527769,tm18813,Jesse Pearson,Narrator (voice),ACTOR
70252,tm18813,Denny Miller,Rauric,ACTOR
2155785,tm18813,Fred Biletnikoff,Norseman,ACTOR
84032,tm18813,Seamon Glass,Stargazer,ACTOR
532694,tm18813,Jerry Daniels,Kiwonga,ACTOR
2670979,tm18813,Steve Denny,Norseman,ACTOR
499170,tm18813,Chuck Pierce Jr.,Young Eric,ACTOR
1810708,tm18813,David Kent,Norseman,ACTOR
45382,tm18813,Charles B. Pierce,,DIRECTOR
29107,tm69512,Roddy McDowall,Alan Musgrave,ACTOR
68563,tm69512,Tuesday Weld,Barbara Ann Greene,ACTOR
65094,tm69512,Lola Albright,Marie Greene,ACTOR
93887,tm69512,Martin West,Bob Bernard,ACTOR
34453,tm69512,Ruth Gordon,Stella Bernard,ACTOR
49778,tm69512,Harvey Korman,Weldon Emmett,ACTOR
83167,tm69512,Sarah Marshall,Miss Schwartz,ACTOR
1418808,tm69512,Lynn Carey,Sally Grace,ACTOR
129407,tm69512,Donald Murphy,Phil Neuhauser,ACTOR
15937,tm69512,Max Showalter,Howard Greene,ACTOR
62610,tm69512,Joseph Mell,Dr. Milton Lippman (as Joe Mell),ACTOR
101466,tm69512,Dan Frazer,Honest Joe,ACTOR
268125,tm69512,Martine Bartlett,Inez,ACTOR
606265,tm69512,Jo Collins,Kitten,ACTOR
606262,tm69512,Judith Loomis,Butch Neuhauser,ACTOR
542049,tm69512,David Draper,Billy Gibbons,ACTOR
557424,tm69512,Peter Adams,Frank (uncredited),ACTOR
24010,tm69512,Martin Gabel,"T. Harrison ""Harry"" Belmont (uncredited)",ACTOR
14087,tm69512,George Axelrod,,DIRECTOR
541584,tm121735,Patricia Healey,The Girl,ACTOR
105978,tm121735,Arthur Lowe,The Mayor,ACTOR
55306,tm121735,John Sharp,Macebearer,ACTOR
541585,tm121735,Julie Perry,Conductress,ACTOR
221411,tm121735,Stephen Moore,Young Man,ACTOR
540056,tm121735,Victor Henry,Transistorite,ACTOR
1576,tm121735,Anthony Hopkins,Brechtian,ACTOR
1245761,tm121735,Abdul Rahman Akim,Passenger,ACTOR
22277,tm121735,Dolores Judson,Passenger,ACTOR
1245924,tm121735,Dorothy Judson,Passenger,ACTOR
1245926,tm121735,Margaret Barron,Passenger,ACTOR
1245928,tm121735,Lilian Redfern,Passenger,ACTOR
567277,tm121735,George Stanford,Passenger,ACTOR
1245930,tm121735,Eric Thornber,Passenger,ACTOR
14185,tm121735,John Savident,Supporter,ACTOR
17042,tm121735,Fanny Carby,Supporter,ACTOR
1245583,tm121735,Alan O'Keefe,Supporter,ACTOR
521162,tm121735,Eddie King,Fish shop owner,ACTOR
534519,tm121735,Jeanne Watts,,ACTOR
21187,tm121735,Lindsay Anderson,,DIRECTOR
33774,tm152689,Chuck Connors,Will Hansen,ACTOR
90421,tm152689,Aron Kincaid,Ike,ACTOR
35451,tm152689,Cesar Romero,San Carlos' Mayor,ACTOR
36594,tm152689,José Greco,Ramon,ACTOR
90997,tm152689,Smokey Roberds,Jeb,ACTOR
910008,tm152689,Henry Capps,Hank,ACTOR
161477,tm152689,Peter Ford,Billy,ACTOR
1600567,tm152689,Andres Marquis,The General,ACTOR
322249,tm152689,Maria Grimm,Maria,ACTOR
1600659,tm152689,Nana Lorca,Carmela,ACTOR
1600584,tm152689,Anita Quinn,Mila,ACTOR
227876,tm152689,Conrad Parham,Captain,ACTOR
509896,tm152689,Alvaro Ruíz,Chico (as Alvaro Ruiz),ACTOR
1600545,tm152689,Pacheco,Lieutenant,ACTOR
1600596,tm152689,Ignacio Gómez,Padre,ACTOR
1957455,tm152689,Ernesto Uribe,Aide,ACTOR
227878,tm152689,Ferde Grofé Jr.,,DIRECTOR
18283,tm12752,Robert Fuller,Phil,ACTOR
520100,tm12752,Sherry Bain,Sheryl,ACTOR
225292,tm12752,Tony Russel,Big Red,ACTOR
357741,tm12752,William Bonner,Grady,ACTOR
99224,tm12752,Biff Elliot,Mike,ACTOR
357742,tm12752,Albert Cole,Mooch,ACTOR
531991,tm12752,Phyllis Selznick,Rita,ACTOR
82970,tm12752,R. L. Armstrong,Jason,ACTOR
1407973,tm12752,Robert Swan,Ted,ACTOR
434849,tm12752,Burt Topper,,DIRECTOR
21714,tm55597,Mickey Rooney,J. Dennis 'Denny' O'Moore,ACTOR
175585,tm55597,Wanda Hendrix,Senorita Carmel Alvarado,ACTOR
25628,tm55597,Robert Preston,Joe Walter,ACTOR
10370,tm55597,Robert Stack,Patrick O´Moore,ACTOR
598870,tm55597,José Torvay,Enrique Ortiz (as Jose Torvay),ACTOR
219659,tm55597,Carlos Múzquiz,Col. Sanchez (El Capitan),ACTOR
127754,tm55597,Fernando Wagner,Burger,ACTOR
525838,tm55597,Hilda Moreno,Señora Alvarado,ACTOR
153961,tm55597,Elliott Nugent,,DIRECTOR
30741,tm74714,Jack Lemmon,Howard Brubaker,ACTOR
29037,tm74714,Catherine Deneuve,Catherine Gunther,ACTOR
35449,tm74714,Peter Lawford,Ted Gunther,ACTOR
30979,tm74714,Jack Weston,Potter Shrader,ACTOR
29993,tm74714,Myrna Loy,Grace Greenlaw,ACTOR
36586,tm74714,Charles Boyer,Andre Greenlaw,ACTOR
17001,tm74714,Kenneth Mars,Les Hopkins,ACTOR
12075,tm74714,Melinda Dillon,Leslie Hopkins,ACTOR
49778,tm74714,Harvey Korman,Matt Benson,ACTOR
48496,tm74714,Sally Kellerman,Phyllis Brubaker,ACTOR
19489,tm74714,Gary Dubin,Stanley Brubaker,ACTOR
519848,tm74714,Janice Carroll,Mimsy Shrader,ACTOR
1367839,tm74714,Dee Gardner,Naomi Jackson,ACTOR
21840,tm74714,David Doyle,Orlow P. Walters,ACTOR
1014186,tm74714,Susan Barrett,Singer,ACTOR
526688,tm74714,Tani Guthrie,Bess Bluestone,ACTOR
684584,tm74714,Nancy Howard,Connie Archer,ACTOR
1552701,tm74714,Tom Ahearne,Doorman,ACTOR
1489836,tm74714,Don Ames,Train Passenger (uncredited),ACTOR
2011024,tm74714,Poupée Bocar,Party Guest (uncredited),ACTOR
1358627,tm74714,Marlys Burdette,Safari Club Waitress (uncredited),ACTOR
531914,tm74714,Yvonne D'Angers,Safari Club Waitress (uncredited),ACTOR
